id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id3075243,2,4/8/2016 10:56,4/8/2016 11:22,1,-73.96079254,40.77248764,-73.99021149,40.75133133,N,1576
id2400214,2,5/21/2016 14:25,5/21/2016 15:03,1,-74.00799561,40.74006271,-73.95199585,40.7820816,N,2301
id0847184,1,3/11/2016 0:03,3/11/2016 0:10,1,0,0,0,40.74289322,N,441
id2315090,1,5/20/2016 8:30,5/20/2016 8:49,1,-73.91467285,40.74618912,-73.97182465,40.76530838,N,1171
id0989794,2,3/10/2016 15:59,3/10/2016 16:30,1,-73.96217346,40.77921677,-73.99672699,40.73981857,N,1859
id2366820,2,4/2/2016 13:42,4/2/2016 13:47,1,-73.99517822,40.73934174,-73.9882431,40.74876022,N,244
id2491179,1,4/27/2016 18:22,4/27/2016 18:29,1,-73.99224854,40.73051453,-73.98370361,40.73272705,N,442
id0180526,1,1/29/2016 17:44,1/29/2016 17:53,1,-73.94060516,40.81427765,-73.93881989,0,N,515
id0199250,2,4/21/2016 21:28,4/21/2016 21:35,1,-73.97741699,40.78952026,-73.96576691,40.79304123,N,462
id0980691,1,6/7/2016 13:44,6/7/2016 13:48,1,-73.98587799,40.74330139,-73.99121857,40.7390213,N,228
id2059618,2,4/5/2016 11:58,4/5/2016 12:02,1,-73.97254181,0,-73.96865845,0,N,214
id0839206,1,5/20/2016 8:55,5/20/2016 9:20,1,-73.94879913,40.82907104,-73.95695496,40.7741127,N,1477
id2035607,2,4/12/2016 21:29,4/12/2016 21:31,1,-73.96047211,40.76166916,0,40.77138901,N,111
id3321799,2,4/5/2016 10:46,4/5/2016 10:50,1,-74.01183319,40.71498871,-74.01670837,40.71157074,N,277
id0854627,1,3/8/2016 19:46,3/8/2016 19:59,2,-73.97679138,40.78001404,-73.9478302,40.80543137,N,815
id1184171,2,5/20/2016 23:50,5/21/2016 0:10,5,-73.99506378,40.74480057,-73.98062897,40.72164536,N,1202
id1290498,1,1/31/2016 6:44,1/31/2016 6:52,1,-73.9280014,40.75764847,-73.91967773,40.74505234,N,487
id0067058,1,3/22/2016 8:43,3/22/2016 8:46,1,-73.96873474,40.75461197,-73.9727478,40.74898529,N,162
id3945384,1,5/6/2016 16:04,5/6/2016 16:39,1,-73.96855927,40.79320145,-73.9824295,40.74533081,N,2130
id1063350,1,2/8/2016 13:20,2/8/2016 13:20,1,-73.99277496,40.7529335,-73.99277496,40.7529335,N,NA
id3610245,1,5/7/2016 9:50,5/7/2016 9:52,1,-73.96083069,0,-73.95341492,0,N,156
id0046627,2,2/18/2016 21:29,2/18/2016 21:58,1,-73.99228668,40.74894333,-73.92575073,40.70307922,N,1724
id3263891,1,6/9/2016 14:45,6/9/2016 14:59,1,-73.96820068,40.76247406,-73.95526123,40.78510666,N,830
id1493164,1,6/6/2016 16:31,6/6/2016 16:45,1,-73.99138641,40.74987793,-73.9830246,40.72748566,N,801
id3691958,1,6/13/2016 8:43,6/13/2016 9:08,1,-73.96954346,40.75385284,0,40.72406769,N,1491
id3121281,2,5/20/2016 1:44,5/20/2016 1:59,2,-73.99320984,40.68265152,-73.95287323,40.65245056,N,897
id2789890,2,1/6/2016 10:48,1/6/2016 10:53,2,-73.95682526,40.77750015,-73.96567535,0,N,322
id0472861,2,6/5/2016 18:30,6/5/2016 18:39,1,-73.99665833,40.75297928,-73.99388123,40.7589798,N,555
id1297991,2,4/14/2016 12:29,4/14/2016 12:32,2,-73.96466064,40.77298355,-73.95731354,40.77432632,N,174
id1794264,2,5/7/2016 8:20,5/7/2016 8:45,2,-73.98054504,40.76332092,-73.8621521,40.7686615,N,1465
id3454819,1,5/29/2016 15:10,5/29/2016 15:23,3,-73.95875549,0,-73.98419189,40.76169586,N,802
id0870656,2,2/23/2016 19:34,2/23/2016 19:50,2,-74.01196289,40.71471024,-73.98523712,40.74045563,N,944
id3719403,1,5/12/2016 20:49,5/12/2016 20:56,2,-74.0009079,40.7257576,-74.00626373,40.71423721,N,419
id2144736,2,5/21/2016 21:08,5/21/2016 21:23,3,0,40.72755051,-73.98748016,40.75009155,N,883
id0053415,1,2/24/2016 15:09,2/24/2016 15:51,1,-73.98226929,40.74829865,-73.85411835,40.72175217,N,2472
id0842991,2,4/14/2016 0:23,4/14/2016 0:40,1,-73.99230957,40.71876144,0,40.76028061,N,1027
id3709919,2,5/3/2016 7:26,5/3/2016 7:44,1,-74.00628662,40.73353577,-73.96981812,40.76589203,N,1076
id2862247,1,4/2/2016 11:23,4/2/2016 11:50,1,-73.98946381,40.7504921,-73.91396332,40.77930832,N,1625
id0462862,1,5/1/2016 20:26,5/1/2016 20:44,4,-74.01416016,40.71281433,-73.9860611,40.7605629,N,1068
id2630302,1,2/20/2016 15:30,2/20/2016 15:36,1,-73.96796417,40.76148224,-73.98006439,0,N,367
id3889496,2,3/18/2016 6:41,3/18/2016 6:53,1,-73.98753357,40.77058029,-73.95581055,40.76393127,N,762
id2726421,1,3/31/2016 22:38,3/31/2016 23:18,1,-73.80622101,40.65238571,-73.9705658,40.75202942,N,2405
id2753567,1,4/5/2016 18:03,4/5/2016 18:15,1,-73.98806,0,0,40.69253159,N,731
id2910212,1,4/24/2016 20:58,4/24/2016 21:24,2,0,40.71918869,-73.95878601,40.76232147,N,1516
id0408594,1,3/22/2016 9:13,3/22/2016 9:20,1,-73.97648621,40.78055954,-73.9798584,40.76527786,N,419
id0181637,1,6/25/2016 17:26,6/25/2016 17:33,2,-73.98323059,40.74209976,-73.9992981,40.74403763,N,458
id0911556,2,2/26/2016 5:34,2/26/2016 5:37,1,-73.98500824,40.75904846,-73.9911499,40.75035095,N,184
id3918736,2,6/20/2016 9:45,6/20/2016 10:04,1,-73.98548889,40.74721527,-74.0085907,40.71146774,N,1155
id0407268,1,6/3/2016 2:44,6/3/2016 2:50,1,-73.96899414,40.75852966,-73.94213867,40.74692154,N,333
id3879027,1,5/30/2016 22:09,5/30/2016 22:24,1,-74.00440216,40.74777222,-73.95163727,40.81197357,N,921
id0611261,1,5/3/2016 21:02,5/3/2016 21:15,1,-73.98270416,40.75927353,-73.95038605,40.7754097,N,737
id3193335,1,3/23/2016 21:50,3/23/2016 22:00,1,-73.98899841,0,-73.99517059,40.75986481,N,572
id3382105,2,1/11/2016 18:26,1/11/2016 18:30,3,-73.98153687,40.76218414,0,40.75305176,N,268
id3302315,1,2/7/2016 14:56,2/7/2016 15:07,3,-73.98715973,40.7207489,-73.98400116,40.7424736,N,661
id0703326,2,2/18/2016 12:41,2/18/2016 12:54,1,-73.98236847,40.77098083,-73.98516846,40.75878143,N,756
id0448557,1,4/20/2016 13:59,4/20/2016 14:22,1,-74.00033569,40.74524689,-73.9757843,40.75360107,N,1406
id3256678,1,2/21/2016 22:32,2/21/2016 22:43,1,-73.99723816,0,-74.00987244,40.70947647,N,672
id0995189,1,2/14/2016 17:05,2/14/2016 17:30,1,-74.01050568,40.7134819,-73.96940613,0,N,1474
id2726434,2,3/31/2016 20:20,3/31/2016 20:34,2,-73.97724915,40.789711,-73.97724915,40.76092911,N,832
id0127354,1,5/27/2016 13:16,5/27/2016 13:19,5,-73.98140717,40.77862167,-73.97625732,40.78567886,N,203
id2349088,1,3/8/2016 14:42,3/8/2016 14:52,1,-73.99228668,40.73873138,-74.00352478,40.72233582,N,608
id1100421,1,3/31/2016 14:04,3/31/2016 14:20,1,-73.97113037,40.76006699,0,40.73012543,N,968
id2639062,1,5/25/2016 21:18,5/25/2016 21:21,1,-73.97504425,0,-73.97301483,40.75562286,N,172
id1960781,2,3/14/2016 20:58,3/14/2016 21:08,1,-73.98403931,40.75817108,-73.98258209,40.74266815,N,640
id3888142,1,3/31/2016 15:31,3/31/2016 15:40,1,-73.99060822,40.75343323,-73.98933411,40.74196625,N,560
id1956862,2,2/27/2016 15:18,2/27/2016 15:33,2,-73.99537659,40.73176575,-73.97913361,40.75260544,N,917
id3471569,2,2/19/2016 8:10,2/19/2016 8:15,1,-74.00933075,0,-74.01053619,40.70998001,N,300
id3923014,1,1/26/2016 9:41,1/26/2016 9:47,1,0,40.73295975,-74.0076828,40.74300003,N,382
id1799708,2,6/8/2016 20:25,6/8/2016 20:34,2,-73.99442291,40.74602127,-73.9809494,40.76534653,N,528
id0280267,2,5/24/2016 11:50,5/24/2016 11:58,2,-73.96598053,40.76227951,-73.95562744,40.78231049,N,529
id0571137,1,2/16/2016 9:31,2/16/2016 9:32,1,-74.01708984,40.7091217,-74.01721954,40.70914841,N,0
id1070810,1,2/10/2016 23:49,2/10/2016 23:56,1,-74.00601196,40.74015045,-73.99834442,0,N,474
id2847003,2,4/21/2016 19:00,4/21/2016 19:20,5,-73.99911499,40.72291183,0,40.75565338,N,1203
id0746074,2,4/5/2016 20:56,4/5/2016 21:12,5,-74.00682831,40.7415657,-74.00619507,40.70680618,N,961
id3718134,1,3/9/2016 22:55,3/9/2016 23:03,1,-74.00639343,40.73325729,-74.00280762,40.73981857,N,508
id1908767,1,2/25/2016 12:42,2/25/2016 13:04,1,-73.94465637,40.77936172,-73.96864319,40.76181412,N,1288
id2745631,2,5/10/2016 11:24,5/10/2016 11:32,1,-73.95254517,40.78083801,-73.94843292,40.80160522,N,480
id0726181,1,3/10/2016 15:27,3/10/2016 15:41,1,0,40.74865341,-73.98278046,40.73142242,N,856
id1152322,2,2/25/2016 18:03,2/25/2016 18:13,1,-73.95897675,40.7809639,-73.97535706,40.79230881,N,553
id0724721,2,3/8/2016 16:34,3/8/2016 16:38,5,-73.96959686,0,-73.97866058,40.77762985,N,242
id1951195,1,6/17/2016 6:47,6/17/2016 6:55,1,-73.98123169,40.72079468,0,40.73295212,N,495
id3792139,1,2/18/2016 12:43,2/18/2016 12:45,1,-73.9769516,40.79003143,-73.98171997,40.78366089,N,159
id3807919,2,2/9/2016 20:43,2/9/2016 20:46,1,-73.99080658,40.73899078,-73.99205017,40.74391174,N,203
id2546884,1,6/23/2016 22:42,6/23/2016 22:51,1,-74.00183105,40.74124908,-73.983284,40.76613617,N,553
id1925054,1,4/6/2016 7:43,4/6/2016 7:55,1,-73.98018646,40.73897171,-74.00558472,40.72733688,N,775
id1286491,2,1/16/2016 1:05,1/16/2016 1:15,1,-73.97828674,40.7452507,-74.00210571,40.74525452,N,565
id2969763,2,3/8/2016 20:17,3/8/2016 20:20,2,0,40.77156448,-73.96265411,40.77555084,N,193
id2357182,2,2/16/2016 21:48,2/16/2016 21:55,2,-73.98258972,40.75682831,-73.97309875,0,N,411
id3789099,1,5/19/2016 0:34,5/19/2016 0:37,2,-73.98579407,0,-73.98712921,40.71445847,N,207
id0224087,2,5/30/2016 22:13,5/30/2016 22:22,2,-73.97512054,40.75263596,-73.99407196,40.74606705,N,523
id1847514,2,6/29/2016 18:27,6/29/2016 18:31,1,-74.00882721,40.71382141,-74.00840759,40.72143936,N,204
id3911046,1,3/17/2016 9:12,3/17/2016 9:36,1,-73.96044159,40.76961136,-73.97629547,40.75708389,N,1430
id2682449,1,1/29/2016 9:00,1/29/2016 9:18,2,-73.87082672,40.77376175,0,40.77836609,N,1099
id2053357,1,5/25/2016 18:41,5/25/2016 18:54,3,-73.95555115,40.77251816,-73.97385406,40.74981308,N,789
id1926720,2,4/26/2016 19:44,4/26/2016 20:06,1,-73.98483276,40.72832108,-73.95835876,40.77846909,N,1319
id3865201,1,4/2/2016 12:17,4/2/2016 12:28,3,-73.9357605,40.76371765,-73.91692352,40.7615509,N,698
id3322415,1,6/15/2016 19:45,6/15/2016 19:59,2,0,40.76439667,-73.9973526,40.7491684,N,884
id0640696,2,2/7/2016 22:36,2/7/2016 22:42,1,-74.0044632,40.74779892,-74.00814056,40.73760986,N,370
id0306039,2,4/10/2016 22:28,4/10/2016 22:52,1,-73.77674103,40.64542007,-73.97687531,40.74963379,N,1416
id0037948,1,4/22/2016 9:40,4/22/2016 9:46,1,-73.98200989,40.76831436,-73.97333527,40.76428986,N,341
id3345612,2,4/12/2016 11:33,4/12/2016 11:51,1,-73.97823334,0,-73.98323059,40.76613998,N,1099
id1536649,2,5/21/2016 12:24,5/21/2016 12:36,1,-73.9822998,40.67383957,0,40.68925858,N,706
id3258813,1,6/18/2016 1:48,6/18/2016 1:48,1,-73.94536591,40.75173569,-73.94537354,40.75167465,N,NA
id2453310,1,5/17/2016 5:46,5/17/2016 5:54,1,-73.97669983,40.74749374,-73.99243164,40.72864532,N,470
id3092053,1,2/27/2016 0:59,2/27/2016 1:09,1,-74.00241089,40.73440552,-73.98312378,40.72598648,N,578
id1265273,2,3/6/2016 0:14,3/6/2016 0:22,1,-74.00343323,40.72261047,-74.00097656,0,N,487
id1493204,2,2/7/2016 20:55,2/7/2016 21:20,5,-73.78176117,40.64479828,-73.78025818,40.66760254,N,1483
id2642504,1,6/6/2016 21:11,6/6/2016 21:27,1,-73.98233032,40.77128601,-73.96266937,40.75904083,N,935
id3375190,2,3/29/2016 15:01,3/29/2016 15:25,5,-73.99308014,40.75273895,-73.96740723,40.80604935,N,1446
id3994593,2,1/28/2016 8:03,1/28/2016 8:44,3,0,40.77750778,-73.95133209,40.77799225,N,2479
id3777695,1,6/13/2016 14:45,6/13/2016 14:51,1,-73.97805786,0,-73.98641968,40.74885559,N,373
id1270495,1,6/1/2016 6:59,6/1/2016 7:03,1,-73.97975159,40.74394989,-73.97279358,40.75110626,N,201
id1640002,2,6/11/2016 0:29,6/11/2016 0:55,1,-73.97421265,40.74303055,-73.95881653,40.79954529,N,1524
id0052386,2,5/20/2016 18:12,5/20/2016 18:21,2,-73.99136353,40.74489212,0,40.74202728,N,540
id2024281,2,5/22/2016 11:36,5/22/2016 11:46,1,-73.97166443,40.79741287,-73.97284698,40.78067017,N,579
id0784944,2,1/23/2016 9:58,1/23/2016 10:04,2,-73.94606018,40.78132629,-73.93751526,40.79314423,N,336
id0450408,2,2/4/2016 21:47,2/4/2016 21:51,5,-73.99809265,40.72100067,-74.00681305,40.71377182,N,257
id2181363,2,1/18/2016 18:39,1/18/2016 18:47,1,-73.98911285,40.74398804,-73.97357178,40.7480011,N,490
id0342516,1,6/14/2016 7:41,6/14/2016 7:54,1,-73.9936142,40.75199127,-73.9693222,0,N,804
id1843937,2,6/11/2016 1:19,6/11/2016 1:31,1,-73.99629211,40.71363068,-73.97280884,40.6794281,N,743
id0849143,2,4/6/2016 14:07,4/6/2016 14:17,2,-73.95597839,0,-73.96772766,0,N,572
id3929805,2,2/28/2016 18:40,2/28/2016 18:48,1,-73.95046234,40.77978134,0,40.76541138,N,473
id1218312,2,1/27/2016 10:04,1/27/2016 10:12,5,-74.00832367,40.71192932,-73.99703979,40.71451187,N,452
id1239655,1,2/26/2016 1:40,2/26/2016 1:44,1,-73.98474884,40.76915359,-73.98388672,40.78092957,N,274
id1132029,1,3/9/2016 3:04,3/9/2016 3:13,1,-74.00401306,40.75194931,-74.00487518,40.72138214,N,528
id2582998,2,3/15/2016 18:27,3/15/2016 18:43,2,-73.98110962,40.74664688,-73.98934174,40.75819016,N,981
id1434731,1,6/2/2016 23:10,6/2/2016 23:30,1,-73.99396515,40.72761917,-73.96507263,40.77209091,N,1239
id2908086,1,4/13/2016 19:12,4/13/2016 19:28,1,-73.97492981,40.7635231,-74.00135803,0,N,940
id3299735,2,6/25/2016 19:41,6/25/2016 19:45,1,0,40.73418045,-73.99860382,40.73722458,N,247
id2555596,1,6/26/2016 8:13,6/26/2016 8:46,1,-73.96923065,0,-74.17791748,40.69547653,N,1988
id3420580,2,6/28/2016 15:07,6/28/2016 15:21,1,-73.99530792,40.72151184,-73.99884796,40.68918991,N,854
id3489310,1,2/24/2016 8:31,2/24/2016 8:41,1,-73.99051666,40.75099564,-73.97969055,40.75223923,N,564
id2929420,2,1/20/2016 21:51,1/20/2016 22:02,2,-73.99175262,40.71630859,-74.00669098,40.73632813,N,675
id2916513,1,2/7/2016 16:23,2/7/2016 16:30,1,-73.98162079,40.72857666,-73.98055267,40.74217987,N,430
id0712520,2,3/15/2016 19:52,3/15/2016 19:56,1,-73.95239258,40.77265167,0,40.77787018,N,266
id2631690,2,6/1/2016 18:57,6/1/2016 19:00,2,-73.96136475,40.76889038,-73.95352936,40.77936172,N,225
id2469934,1,1/14/2016 20:49,1/14/2016 20:53,1,-73.99211884,40.73843384,-74.00170135,40.73937988,N,239
id2864154,2,6/14/2016 20:37,6/14/2016 20:42,2,-73.96645355,40.76461792,-73.97481537,0,N,288
id3537842,2,4/26/2016 14:47,4/26/2016 14:59,5,0,0,-73.9797821,40.76520157,N,754
id2357306,1,1/15/2016 18:15,1/15/2016 18:40,1,-74.00007629,40.72538757,-73.9662323,40.76958084,N,1501
id1749236,2,6/2/2016 8:44,6/2/2016 8:56,5,-74.01086426,40.70347595,-74.00816345,40.72199631,N,770
id0058619,2,2/28/2016 7:14,2/28/2016 7:16,1,-74.00195313,40.74048615,0,40.75044632,N,139
id3957474,1,1/6/2016 8:50,1/6/2016 9:27,1,-73.98700714,40.73364639,-73.78672791,40.64458084,N,2201
id2536449,1,2/25/2016 12:20,2/25/2016 12:30,1,-73.98033142,40.74541473,-74.00450897,40.7479248,N,619
id3607952,2,1/9/2016 15:09,1/9/2016 15:16,3,-73.96144104,40.76854324,-73.96046448,40.76150513,N,447
id1725824,2,4/3/2016 21:29,4/3/2016 21:42,2,-73.98571777,40.73173141,-73.99828339,40.76042938,N,757
id3334545,2,1/15/2016 7:51,1/15/2016 8:16,2,-73.98426819,0,-73.87304688,40.77437592,N,1473
id1977769,2,6/5/2016 16:39,6/5/2016 16:48,1,-73.97988129,40.75222397,-73.98130798,40.77371979,N,537
id1679081,2,1/16/2016 23:16,1/16/2016 23:22,1,-73.98190308,0,-73.96976471,40.75692749,N,378
id1411636,2,6/26/2016 13:12,6/26/2016 13:36,1,-73.98164368,40.75349045,-74.00279999,40.76055908,N,1422
id3916943,2,1/19/2016 22:48,1/19/2016 23:09,1,-73.86340332,40.7700119,-74.00369263,40.72232819,N,1259
id3128543,1,2/29/2016 17:20,2/29/2016 17:29,1,-73.95487976,40.78005219,-73.96636963,40.7671814,N,515
id1164522,2,3/30/2016 14:18,3/30/2016 14:44,1,-73.97720337,40.75629044,-74.01449585,40.70341873,N,1526
id1757791,1,2/25/2016 18:27,2/25/2016 18:34,1,-73.96793365,40.76133347,-73.96012115,40.77459335,N,478
id2443958,1,5/5/2016 15:14,5/5/2016 15:20,1,-73.98886108,40.77426147,0,40.76784515,N,343
id1147502,2,5/11/2016 9:01,5/11/2016 9:33,1,-73.87099457,0,-73.98806,0,N,1929
id3560361,1,2/28/2016 4:18,2/28/2016 4:18,1,-73.99978638,40.72728729,-73.99978638,40.72728729,Y,0
id0534859,1,5/21/2016 10:58,5/21/2016 11:12,3,-73.94904327,40.77246094,-73.9792099,40.78344345,N,815
id0716650,2,4/19/2016 7:18,4/19/2016 7:33,6,-73.96099091,40.76887894,-73.98552704,40.74129105,N,904
id1509426,1,2/17/2016 0:17,2/17/2016 0:31,1,-73.98178101,40.77525711,-73.92650604,40.76697159,Y,851
id3098441,2,6/18/2016 21:52,6/18/2016 22:06,2,-73.98301697,0,-73.93911743,40.80768585,N,859
id1344845,1,3/8/2016 21:23,3/8/2016 21:38,1,-73.97149658,40.75764465,-73.98835754,40.77153015,N,875
id0077428,1,1/3/2016 13:01,1/3/2016 13:08,1,0,40.76648331,-73.95615387,40.77729416,N,385
id3850273,2,3/2/2016 5:23,3/2/2016 5:44,4,-73.95883179,40.65108871,-74.0083847,0,N,1303
id3539571,2,4/16/2016 23:12,4/16/2016 23:22,1,-73.95458221,40.77843094,-73.9361496,40.81472015,N,576
id3901500,2,2/1/2016 4:44,2/1/2016 4:57,1,-73.9943161,40.71964264,-73.98838043,40.7690506,N,806
id3783018,1,1/25/2016 19:46,1/25/2016 19:51,1,-73.94520569,40.77865601,-73.95075989,40.78313828,N,265
id2633437,2,3/20/2016 0:29,3/20/2016 0:40,1,-73.99822235,40.72954178,-73.98935699,40.72612,N,618
id0903253,2,6/15/2016 10:20,6/15/2016 10:51,1,-74.00779724,40.74277115,0,40.71472931,N,1870
id3740770,2,5/11/2016 16:35,5/11/2016 17:00,1,-73.99201965,40.74399948,-73.95697021,40.78031921,N,1519
id2801365,1,2/10/2016 10:35,2/10/2016 10:50,1,-73.95697021,40.7706337,-73.97687531,40.76414871,N,905
id3421335,2,4/14/2016 23:29,4/14/2016 23:43,1,-73.9916687,40.76977921,-73.93527985,40.84931183,N,823
id2853935,2,5/1/2016 19:10,5/1/2016 19:18,5,-73.97819519,40.77310181,-73.97975159,40.76189804,N,497
id1167576,1,5/4/2016 14:39,5/4/2016 14:52,1,-73.96947479,40.74908829,-73.97890472,0,N,729
id2919955,2,1/17/2016 5:23,1/17/2016 5:56,1,-73.94931793,0,-74.17723846,40.69514847,N,1931
id1862023,1,4/20/2016 9:17,4/20/2016 9:24,1,-73.97544098,40.75556183,-73.97180939,40.75996017,N,420
id0205311,1,5/22/2016 14:55,5/22/2016 15:00,2,-73.99836731,40.7452507,-74.00195313,40.75195313,N,321
id3669849,1,2/12/2016 23:46,2/12/2016 23:58,1,-74.00535583,40.74012375,-73.98309326,40.77580261,N,674
id0263642,2,5/24/2016 11:21,5/24/2016 11:28,3,-73.99796295,40.74097443,-74.00803375,40.73069763,N,379
id3634591,2,2/17/2016 23:15,2/17/2016 23:21,5,-73.97470856,40.78287506,-73.98868561,40.76371765,N,382
id2344832,2,4/18/2016 20:20,4/18/2016 20:31,1,-73.96520996,40.76673126,-73.98121643,40.78126144,N,668
id2652921,2,1/27/2016 18:32,1/27/2016 18:42,5,-73.94869232,40.78901291,-73.96328735,40.80367661,N,644
id1418751,2,2/6/2016 1:53,2/6/2016 1:59,1,-74.00080109,0,0,40.74060059,N,394
id3309510,2,3/1/2016 2:19,3/1/2016 2:22,1,-73.96211243,40.80535126,-73.95326233,40.81753922,N,211
id1155168,2,3/2/2016 20:32,3/2/2016 20:35,2,-73.94741058,40.78442001,-73.95380402,40.78449631,N,173
id0790159,1,4/11/2016 21:40,4/11/2016 21:51,1,-73.97266388,40.79337692,-73.93476868,40.85463333,N,677
id3692628,2,5/17/2016 21:27,5/17/2016 21:35,2,-74.01148987,40.70277023,-74.00991821,40.72600937,N,480
id2653245,2,5/20/2016 1:33,5/20/2016 1:46,2,-73.99220276,0,-73.95440674,0,N,794
id2372415,2,5/9/2016 12:47,5/9/2016 12:55,1,-74.00785828,40.74046707,-74.01596069,40.71486282,N,475
id3524219,2,4/27/2016 0:04,4/27/2016 0:08,4,-73.99363708,40.75641632,-73.99221802,40.76404953,N,214
id0747166,1,5/21/2016 13:23,5/21/2016 13:37,3,0,40.75324249,-73.98356628,40.7735939,N,848
id0822996,1,4/11/2016 16:21,4/11/2016 16:37,1,-74.00896454,40.70672607,-74.00850677,40.70778275,N,940
id3332718,1,5/27/2016 17:19,5/27/2016 17:28,1,-73.9981842,40.71336365,-73.99133301,40.70208359,N,505
id3784983,1,1/29/2016 21:03,1/29/2016 21:10,1,-73.97244263,40.78644562,-73.95568085,40.77947235,N,409
id0931398,1,2/28/2016 10:34,2/28/2016 10:43,1,-73.97977448,40.73513031,-74.00053406,40.74131775,N,557
id2884919,2,4/7/2016 21:55,4/7/2016 22:14,2,-74.00003052,40.72197723,-73.98068237,40.74681091,N,1136
id3151470,1,6/9/2016 19:21,6/9/2016 19:35,1,-74.00234222,40.72823715,-73.9907608,40.74894333,N,837
id3687517,1,1/24/2016 12:48,1/24/2016 12:57,2,-73.97798157,40.78636551,-73.97147369,40.79608917,N,518
id3662783,2,5/11/2016 16:44,5/11/2016 16:51,1,-73.96085358,0,-73.96382141,40.77409744,N,434
id3558900,2,4/17/2016 0:11,4/17/2016 0:19,6,0,40.73848343,-73.99869537,0,N,530
id2413144,2,4/3/2016 21:26,4/3/2016 21:37,1,-73.97717285,40.76401901,-74.00285339,40.76044846,N,649
id0194535,2,1/12/2016 23:29,1/12/2016 23:38,1,-73.96871185,40.76442337,-73.97362518,0,N,550
id2692905,1,4/5/2016 17:50,4/5/2016 18:02,1,-74.00949097,40.70962524,-73.99771881,40.71826935,N,735
id2580179,2,4/1/2016 11:20,4/1/2016 11:32,2,-73.97792053,40.72966385,-73.99557495,40.73926926,N,713
id3301953,2,1/5/2016 7:13,1/5/2016 7:22,3,-74.0146637,40.71722031,-74.00289917,40.73984146,N,552
id0501301,1,6/29/2016 12:57,6/29/2016 13:08,1,-73.97885895,40.78157806,-73.98220062,40.76922226,N,694
id0689632,1,2/29/2016 0:33,2/29/2016 0:58,1,-73.97814941,40.76325226,-73.86799622,40.84548187,N,1541
id3024237,1,2/6/2016 8:29,2/6/2016 8:38,1,-73.96950531,0,-73.99607849,0,N,555
id2007948,1,2/16/2016 12:01,2/16/2016 12:11,1,-73.99259186,40.73203659,-74.00273895,40.73942947,N,552
id2107832,1,5/13/2016 7:00,5/13/2016 7:06,1,-73.99594879,0,-73.97948456,40.75870895,N,392
id0891127,2,2/4/2016 18:45,2/4/2016 19:15,1,-73.98604584,40.76243591,-73.99332428,40.7279129,N,1830
id1906588,2,2/18/2016 19:29,2/18/2016 19:33,1,-73.95287323,40.77936935,0,40.78188324,N,206
id3229628,2,6/15/2016 4:19,6/15/2016 4:38,5,-73.979599,40.73307037,-73.87042999,40.77357864,N,1160
id1406343,2,6/19/2016 0:17,6/19/2016 0:24,5,-73.9710083,40.7516098,-73.95314789,0,N,433
id0698320,2,6/28/2016 12:14,6/28/2016 12:22,6,-73.97167969,40.78723526,-73.98182678,40.77620316,N,511
id1603465,2,5/2/2016 7:17,5/2/2016 7:19,1,-73.96995544,40.75266266,0,40.74956131,N,126
id2606246,2,2/20/2016 12:47,2/20/2016 12:52,1,-73.98773193,40.77037811,-73.98558044,40.7805481,N,281
id2486570,2,5/2/2016 20:26,5/2/2016 20:28,1,-73.97769165,40.78918076,-73.9745636,40.79336929,N,92
id0410920,1,5/6/2016 21:25,5/6/2016 21:38,1,-73.97788239,0,-73.95545197,40.76476669,N,803
id2313241,2,2/8/2016 7:53,2/8/2016 8:01,1,-73.99551392,40.72371674,-73.9848938,40.73633957,N,495
id2189963,2,2/18/2016 19:40,2/18/2016 19:47,1,-73.99136353,40.75537109,-73.99317169,40.74766922,N,391
id3294291,2,6/29/2016 19:43,6/29/2016 19:49,2,-73.97901154,0,-73.99138641,40.75028992,N,354
id1879038,2,5/26/2016 13:57,5/26/2016 14:01,5,0,40.76626587,-73.98240662,40.77150345,N,220
id1459711,2,5/15/2016 5:39,5/15/2016 5:56,2,-73.99687958,40.71493912,0,40.76329041,N,1045
id1440276,2,5/21/2016 10:46,5/21/2016 10:52,5,-73.97737122,40.78713989,-73.9658432,40.79552078,N,362
id0404991,1,3/12/2016 2:02,3/12/2016 2:16,1,-73.99138641,40.71962357,-73.9811554,40.73391342,N,807
id2716622,2,5/11/2016 22:45,5/11/2016 22:53,1,-73.99906158,40.73895264,-73.9908905,40.75419235,N,449
id0843032,1,3/11/2016 7:53,3/11/2016 8:00,1,-73.98267365,40.7396431,-73.99199677,40.75159836,N,409
id1102001,2,4/17/2016 16:12,4/17/2016 16:38,1,-74.01383972,40.71309662,-73.98878479,40.75656891,N,1565
id0168674,1,1/31/2016 2:50,1/31/2016 3:01,2,-74.00270081,0,-73.97220612,40.75416183,N,680
id1229492,1,4/1/2016 9:55,4/1/2016 10:06,1,-73.96848297,40.76194382,-73.96127319,40.77947617,N,713
id1952301,1,6/24/2016 17:12,6/24/2016 17:42,3,-73.98979187,40.77596283,-73.97973633,40.75507355,N,1821
id2211369,2,1/9/2016 21:48,1/9/2016 21:51,2,-73.98268127,40.76348114,-73.98468781,0,N,221
